Type,A,B,HP,Win
1,6,10,2,0
1,6,10,3,0
1,6,10,4,0
1,6,10,5,0
1,6,10,6,2
1,6,10,7,19
1,6,10,8,11
1,6,10,9,18
1,6,10,10,26
1,6,10,11,58
1,6,10,12,68
1,6,10,13,75
1,6,10,14,79
1,6,10,15,137
1,6,10,16,136
1,6,10,17,135
1,6,10,18,153
1,6,10,19,166
1,6,10,20,169
1,6,10,21,175
1,6,10,22,176
1,6,10,23,182
1,6,10,24,180
1,6,10,25,177
1,6,10,26,179
1,6,10,27,180
1,6,10,28,181
1,6,10,29,187
1,6,10,30,190
1,6,12,1,0
1,6,12,2,2
1,6,12,3,0
1,6,12,4,0
1,6,12,5,0
1,6,12,6,2
1,6,12,7,5
1,6,12,8,10
1,6,12,9,10
1,6,12,10,15
1,6,12,11,61
1,6,12,12,50
1,6,12,13,56
1,6,12,14,97
1,6,12,15,129
1,6,12,16,134
1,6,12,17,143
1,6,12,18,147
1,6,12,19,173
1,6,12,20,180
1,6,12,21,169
1,6,12,22,179
1,6,12,23,175
1,6,12,24,175
1,6,12,25,176
1,6,12,26,175
1,6,12,27,186
1,6,12,28,187
1,6,12,29,184
1,6,12,30,185
1,6,14,1,0
1,6,14,2,1
1,6,14,3,0
1,6,14,4,0
1,6,14,5,0
1,6,14,6,1
1,6,14,7,13
1,6,14,8,8
1,6,14,9,18
1,6,14,10,36
1,6,14,11,66
1,6,14,12,63
1,6,14,13,72
1,6,14,14,100
1,6,14,15,138
1,6,14,16,145
1,6,14,17,149
1,6,14,18,173
1,6,14,19,170
1,6,14,20,171
1,6,14,21,181
1,6,14,22,177
1,6,14,23,178
1,6,14,24,177
1,6,14,25,178
1,6,14,26,180
1,6,14,27,188
1,6,14,28,184
1,6,14,29,176
1,6,14,30,186
1,8,0,1,0
1,8,0,2,1
1,8,0,3,1
1,8,0,4,0
1,8,0,5,0
1,8,0,6,0
1,8,0,7,14
1,8,0,8,17
1,8,0,9,7
1,8,0,10,8
1,8,0,11,23
1,8,0,12,65
1,8,0,13,72
1,8,0,14,71
1,8,0,15,72
1,8,0,16,87
1,8,0,17,132
1,8,0,18,139
1,8,0,19,134
1,8,0,20,136
1,8,0,21,150
1,8,0,22,167
1,8,0,23,177
1,8,0,24,176
1,8,0,25,171
1,8,0,26,171
1,8,0,27,188
1,8,0,28,171
1,8,0,29,176
1,8,0,30,174
1,8,1,1,0
1,8,1,2,0
1,8,1,3,0
1,8,1,4,1
1,8,1,5,0
1,8,1,6,1
1,8,1,7,9
1,8,1,8,24
1,8,1,9,9
1,8,1,10,13
1,8,1,11,24
1,8,1,12,73
1,8,1,13,65
1,8,1,14,68
1,8,1,15,62
1,8,1,16,92
1,8,1,17,133
1,8,1,18,131
1,8,1,19,137
1,8,1,20,139
1,8,1,21,151
1,8,1,22,176
1,8,1,23,176
1,8,1,24,172
1,8,1,25,176
1,8,1,26,168
1,8,1,27,179
1,8,1,28,175
1,8,1,29,167
1,8,1,30,182
1,8,3,1,0
1,8,3,2,0
1,8,3,3,0
1,8,3,4,0
1,8,3,5,0
1,8,3,6,0
1,8,3,7,9
1,8,3,8,13
1,8,3,9,8
1,8,3,10,28
1,8,3,11,64
1,8,3,12,67
1,8,3,13,57
1,8,3,14,83
1,8,3,15,136
1,8,3,16,141
1,8,3,17,137
1,8,3,18,154
1,8,3,19,168
1,8,3,20,179
1,8,3,21,168
1,8,3,22,174
1,8,3,23,180
1,8,3,24,186
1,8,3,25,176
1,8,3,26,179
1,8,3,27,183
1,8,3,28,181
1,8,3,29,186
1,8,3,30,179
1,8,5,1,0
1,8,5,2,0
1,8,5,3,0
1,8,5,4,0
1,8,5,5,1
1,8,5,6,1
1,8,5,7,12
1,8,5,8,11
1,8,5,9,13
1,8,5,10,19
1,8,5,11,61
1,8,5,12,74
1,8,5,13,61
1,8,5,14,87
1,8,5,15,136
1,8,5,16,137
1,8,5,17,148
1,8,5,18,155
1,8,5,19,162
1,8,5,20,161
1,8,5,21,175
1,8,5,22,175
1,8,5,23,181
1,8,5,24,182
1,8,5,25,174
1,8,5,26,175
1,8,5,27,180
1,8,5,28,182
1,8,5,29,180
1,8,5,30,185
1,8,8,1,0
1,8,8,2,0
1,8,8,3,0
1,8,8,4,0
1,8,8,5,0
1,8,8,6,3
1,8,8,7,11
1,8,8,8,13
1,8,8,9,14
1,8,8,10,14
1,8,8,11,65
1,8,8,12,70
1,8,8,13,67
1,8,8,14,83
1,8,8,15,139
1,8,8,16,133
1,8,8,17,134
1,8,8,18,150
1,8,8,19,170
1,8,8,20,165
1,8,8,21,177
1,8,8,22,176
1,8,8,23,173
1,8,8,24,180
1,8,8,25,183
1,8,8,26,179
1,8,8,27,184
1,8,8,28,184
1,8,8,29,181
1,8,8,30,182
1,8,10,1,0
1,8,10,2,0
1,8,10,3,0
1,8,10,4,0
1,8,10,5,0
1,8,10,6,2
1,8,10,7,20
1,8,10,8,17
1,8,10,9,19
1,8,10,10,14
1,8,10,11,60
1,8,10,12,64
1,8,10,13,73
1,8,10,14,78
1,8,10,15,130
1,8,10,16,133
1,8,10,17,141
1,8,10,18,154
1,8,10,19,172
1,8,10,20,166
1,8,10,21,172
1,8,10,22,178
1,8,10,23,172
1,8,10,24,178
1,8,10,25,179
1,8,10,26,181
1,8,10,27,178
1,8,10,28,183
1,8,10,29,180
1,8,10,30,182
1,8,12,1,0
1,8,12,2,0
1,8,12,3,1
1,8,12,4,0
1,8,12,5,0
1,8,12,6,2
1,8,12,7,15
1,8,12,8,9
1,8,12,9,9
1,8,12,10,17
1,8,12,11,73
1,8,12,12,65
1,8,12,13,66
1,8,12,14,90
1,8,12,15,133
1,8,12,16,134
1,8,12,17,135
1,8,12,18,152
1,8,12,19,163
1,8,12,20,168
1,8,12,21,175
1,8,12,22,173
1,8,12,23,177
1,8,12,24,175
1,8,12,25,174
1,8,12,26,181
1,8,12,27,183
1,8,12,28,188
1,8,12,29,182
1,8,12,30,182
1,8,14,1,0
1,8,14,2,0
1,8,14,3,0
1,8,14,4,0
1,8,14,5,0
1,8,14,6,2
1,8,14,7,12
1,8,14,8,16
1,8,14,9,19
1,8,14,10,26
1,8,14,11,68
1,8,14,12,74
1,8,14,13,79
1,8,14,14,116
1,8,14,15,126
1,8,14,16,140
1,8,14,17,156
1,8,14,18,174
1,8,14,19,169
1,8,14,20,174
1,8,14,21,172
1,8,14,22,173
1,8,14,23,178
1,8,14,24,183
1,8,14,25,182
1,8,14,26,187
1,8,14,27,183
1,8,14,28,181
1,8,14,29,172
1,8,14,30,186
1,10,0,1,1
1,10,0,2,0
1,10,0,3,0
1,10,0,4,0
1,10,0,5,0
1,10,0,6,2
1,10,0,7,21
1,10,0,8,18
1,10,0,9,13
1,10,0,10,18
1,10,0,11,21
1,10,0,12,72
1,10,0,13,71
1,10,0,14,77
1,10,0,15,83
1,10,0,16,108
1,10,0,17,153
1,10,0,18,148
1,10,0,19,148
1,10,0,20,151
1,10,0,21,166
1,10,0,22,190
1,10,0,23,177
1,10,0,24,184
1,10,0,25,176
1,10,0,26,186
1,10,0,27,183
1,10,0,28,181
1,10,0,29,181
1,10,0,30,185
1,10,1,1,0
1,10,1,2,1
1,10,1,3,0
1,10,1,4,0
1,10,1,5,0
1,10,1,6,0
1,10,1,7,12
1,10,1,8,12
1,10,1,9,27
1,10,1,10,22
1,10,1,11,28
1,10,1,12,73
1,10,1,13,85
1,10,1,14,79
1,10,1,15,82
1,10,1,16,105
1,10,1,17,150
1,10,1,18,158
1,10,1,19,157
1,10,1,20,165
1,10,1,21,172
1,10,1,22,178
1,10,1,23,183
1,10,1,24,185
1,10,1,25,185
1,10,1,26,185
1,10,1,27,185
1,10,1,28,181
1,10,1,29,187
1,10,1,30,185
1,10,3,1,0
1,10,3,2,0
1,10,3,3,0
1,10,3,4,0
1,10,3,5,0
1,10,3,6,2
1,10,3,7,8
1,10,3,8,12
1,10,3,9,6
1,10,3,10,29
1,10,3,11,82
1,10,3,12,80
1,10,3,13,73
1,10,3,14,109
1,10,3,15,145
1,10,3,16,159
1,10,3,17,158
1,10,3,18,156
1,10,3,19,173
1,10,3,20,183
1,10,3,21,181
1,10,3,22,184
1,10,3,23,183
1,10,3,24,184
1,10,3,25,187
1,10,3,26,178
1,10,3,27,185
1,10,3,28,183
1,10,3,29,188
1,10,3,30,191
1,10,5,1,0
1,10,5,2,0
1,10,5,3,0
1,10,5,4,0
1,10,5,5,1
1,10,5,6,0
1,10,5,7,14
1,10,5,8,23
1,10,5,9,17
1,10,5,10,28
1,10,5,11,68
1,10,5,12,86
1,10,5,13,72
1,10,5,14,103
1,10,5,15,156
1,10,5,16,155
1,10,5,17,156
1,10,5,18,159
1,10,5,19,177
1,10,5,20,185
1,10,5,21,189
1,10,5,22,185
1,10,5,23,181
1,10,5,24,184
1,10,5,25,192
1,10,5,26,186
1,10,5,27,194
1,10,5,28,194
1,10,5,29,195
1,10,5,30,193
1,10,8,1,1
1,10,8,2,0
1,10,8,3,0
1,10,8,4,1
1,10,8,5,0
1,10,8,6,1
1,10,8,7,19
1,10,8,8,10
1,10,8,9,14
1,10,8,10,28
1,10,8,11,81
1,10,8,12,81
1,10,8,13,80
1,10,8,14,99
1,10,8,15,158
1,10,8,16,158
1,10,8,17,160
1,10,8,18,163
1,10,8,19,179
1,10,8,20,181
1,10,8,21,189
1,10,8,22,179
1,10,8,23,181
1,10,8,24,186
1,10,8,25,190
1,10,8,26,188
1,10,8,27,185
1,10,8,28,188
1,10,8,29,187
1,10,8,30,190
1,10,10,1,0
1,10,10,2,0
1,10,10,3,0
1,10,10,4,0
1,10,10,5,0
1,10,10,6,1
1,10,10,7,10
1,10,10,8,16
1,10,10,9,22
1,10,10,10,25
1,10,10,11,77
1,10,10,12,71
1,10,10,13,73
1,10,10,14,104
1,10,10,15,157
1,10,10,16,149
1,10,10,17,150
1,10,10,18,172
1,10,10,19,180
1,10,10,20,176
1,10,10,21,183
1,10,10,22,184
1,10,10,23,180
1,10,10,24,189
1,10,10,25,191
1,10,10,26,184
1,10,10,27,184
1,10,10,28,193
1,10,10,29,197
1,10,10,30,192
1,10,12,1,1
1,10,12,2,0
1,10,12,3,0
1,10,12,4,0
1,10,12,5,1
1,10,12,6,1
1,10,12,7,18
1,10,12,8,21
1,10,12,9,22
1,10,12,10,33
1,10,12,11,83
1,10,12,12,70
1,10,12,13,77
1,10,12,14,114
1,10,12,15,152
1,10,12,16,147
1,10,12,17,154
1,10,12,18,155
1,10,12,19,175
1,10,12,20,179
1,10,12,21,189
1,10,12,22,180
1,10,12,23,184
1,10,12,24,190
1,10,12,25,185
1,10,12,26,194
1,10,12,27,188
1,10,12,28,192
1,10,12,29,194
1,10,12,30,193
1,10,14,1,0
1,10,14,2,1
1,10,14,3,0
1,10,14,4,0
1,10,14,5,0
1,10,14,6,3
1,10,14,7,15
1,10,14,8,20
1,10,14,9,22
1,10,14,10,37
1,10,14,11,76
1,10,14,12,97
1,10,14,13,96
1,10,14,14,133
1,10,14,15,151
1,10,14,16,150
1,10,14,17,158
1,10,14,18,182
1,10,14,19,180
1,10,14,20,184
1,10,14,21,189
1,10,14,22,185
1,10,14,23,184
1,10,14,24,186
1,10,14,25,185
1,10,14,26,191
1,10,14,27,192
1,10,14,28,195
1,10,14,29,189
1,10,14,30,193
1,12,0,1,0
1,12,0,2,0
1,12,0,3,0
1,12,0,4,1
1,12,0,5,0
1,12,0,6,3
1,12,0,7,11
1,12,0,8,15
1,12,0,9,18
1,12,0,10,19
1,12,0,11,26
1,12,0,12,71
1,12,0,13,84
1,12,0,14,80
1,12,0,15,73
1,12,0,16,101
1,12,0,17,148
1,12,0,18,152
1,12,0,19,156
1,12,0,20,155
1,12,0,21,166
1,12,0,22,178
1,12,0,23,170
1,12,0,24,180
1,12,0,25,183
1,12,0,26,189
1,12,0,27,183
1,12,0,28,184
1,12,0,29,181
1,12,0,30,187
1,12,1,1,0
1,12,1,2,0
1,12,1,3,0
1,12,1,4,0
1,12,1,5,0
1,12,1,6,2
1,12,1,7,10
1,12,1,8,11
1,12,1,9,16
1,12,1,10,21
1,12,1,11,34
1,12,1,12,80
1,12,1,13,75
1,12,1,14,80
1,12,1,15,82
1,12,1,16,104
1,12,1,17,152
1,12,1,18,156
1,12,1,19,154
1,12,1,20,162
1,12,1,21,169
1,12,1,22,182
1,12,1,23,185
1,12,1,24,189
1,12,1,25,185
1,12,1,26,183
1,12,1,27,188
1,12,1,28,182
1,12,1,29,190
1,12,1,30,193
1,12,3,1,0
1,12,3,2,0
1,12,3,3,1
1,12,3,4,0
1,12,3,5,1
1,12,3,6,2
1,12,3,7,17
1,12,3,8,19
1,12,3,9,22
1,12,3,10,22
1,12,3,11,79
1,12,3,12,83
1,12,3,13,87
1,12,3,14,104
1,12,3,15,150
1,12,3,16,147
1,12,3,17,153
1,12,3,18,168
1,12,3,19,175
1,12,3,20,175
1,12,3,21,179
1,12,3,22,185
1,12,3,23,184
1,12,3,24,184
1,12,3,25,187
1,12,3,26,188
1,12,3,27,185
1,12,3,28,191
1,12,3,29,190
1,12,3,30,193
1,12,5,1,0
1,12,5,2,0
1,12,5,3,0
1,12,5,4,0
1,12,5,5,0
1,12,5,6,1
1,12,5,7,16
1,12,5,8,21
1,12,5,9,18
1,12,5,10,28
1,12,5,11,78
1,12,5,12,95
1,12,5,13,75
1,12,5,14,99
1,12,5,15,156
1,12,5,16,160
1,12,5,17,146
1,12,5,18,152
1,12,5,19,176
1,12,5,20,176
1,12,5,21,179
1,12,5,22,180
1,12,5,23,181
1,12,5,24,186
1,12,5,25,188
1,12,5,26,190
1,12,5,27,188
1,12,5,28,187
1,12,5,29,189
1,12,5,30,187
1,12,8,1,0
1,12,8,2,0
1,12,8,3,0
1,12,8,4,0
1,12,8,5,0
1,12,8,6,0
1,12,8,7,14
1,12,8,8,13
1,12,8,9,15
1,12,8,10,35
1,12,8,11,83
1,12,8,12,80
1,12,8,13,71
1,12,8,14,102
1,12,8,15,153
1,12,8,16,157
1,12,8,17,148
1,12,8,18,170
1,12,8,19,180
1,12,8,20,181
1,12,8,21,183
1,12,8,22,183
1,12,8,23,188
1,12,8,24,185
1,12,8,25,188
1,12,8,26,186
1,12,8,27,182
1,12,8,28,192
1,12,8,29,188
1,12,8,30,195
1,12,10,1,0
1,12,10,2,1
1,12,10,3,0
1,12,10,4,0
1,12,10,5,0
1,12,10,6,3
1,12,10,7,20
1,12,10,8,20
1,12,10,9,15
1,12,10,10,26
1,12,10,11,65
1,12,10,12,72
1,12,10,13,86
1,12,10,14,101
1,12,10,15,153
1,12,10,16,157
1,12,10,17,155
1,12,10,18,168
1,12,10,19,176
1,12,10,20,184
1,12,10,21,173
1,12,10,22,187
1,12,10,23,187
1,12,10,24,184
1,12,10,25,188
1,12,10,26,189
1,12,10,27,192
1,12,10,28,186
1,12,10,29,187
1,12,10,30,191
1,12,12,1,0
1,12,12,2,0
1,12,12,3,0
1,12,12,4,0
1,12,12,5,0
1,12,12,6,3
1,12,12,7,15
1,12,12,8,19
1,12,12,9,16
1,12,12,10,35
1,12,12,11,71
1,12,12,12,73
1,12,12,13,91
1,12,12,14,103
1,12,12,15,149
1,12,12,16,157
1,12,12,17,154
1,12,12,18,166
1,12,12,19,189
1,12,12,20,185
1,12,12,21,184
1,12,12,22,188
1,12,12,23,181
1,12,12,24,188
1,12,12,25,186
1,12,12,26,186
1,12,12,27,189
1,12,12,28,190
1,12,12,29,188
1,12,12,30,191
1,12,14,1,0
1,12,14,2,0
1,12,14,3,0
1,12,14,4,0
1,12,14,5,0
1,12,14,6,1
1,12,14,7,23
1,12,14,8,10
1,12,14,9,23
1,12,14,10,43
1,12,14,11,66
1,12,14,12,84
1,12,14,13,90
1,12,14,14,126
1,12,14,15,157
1,12,14,16,160
1,12,14,17,162
1,12,14,18,186
1,12,14,19,175
1,12,14,20,179
1,12,14,21,180
1,12,14,22,185
1,12,14,23,178
1,12,14,24,187
1,12,14,25,186
1,12,14,26,187
1,12,14,27,194
1,12,14,28,194
1,12,14,29,193
1,12,14,30,188
1,14,0,1,0
1,14,0,2,0
1,14,0,3,0
1,14,0,4,1
1,14,0,5,1
1,14,0,6,1
1,14,0,7,13
1,14,0,8,18
1,14,0,9,17
1,14,0,10,26
1,14,0,11,37
1,14,0,12,73
1,14,0,13,75
1,14,0,14,84
1,14,0,15,93
1,14,0,16,100
1,14,0,17,161
1,14,0,18,163
1,14,0,19,152
1,14,0,20,167
1,14,0,21,176
1,14,0,22,180
1,14,0,23,187
1,14,0,24,188
1,14,0,25,180
1,14,0,26,192
1,14,0,27,193
1,14,0,28,191
1,14,0,29,193
1,14,0,30,189
1,14,1,1,0
1,14,1,2,0
1,14,1,3,0
1,14,1,4,0
1,14,1,5,0
1,14,1,6,1
1,14,1,7,23
1,14,1,8,30
1,14,1,9,15
1,14,1,10,18
1,14,1,11,18
1,14,1,12,84
1,14,1,13,72
1,14,1,14,85
1,14,1,15,94
1,14,1,16,111
1,14,1,17,157
1,14,1,18,145
1,14,1,19,152
1,14,1,20,167
1,14,1,21,177
1,14,1,22,184
1,14,1,23,186
1,14,1,24,183
1,14,1,25,191
1,14,1,26,190
1,14,1,27,195
1,14,1,28,188
1,14,1,29,191
1,14,1,30,191
1,14,3,1,0
1,14,3,2,0
1,14,3,3,0
1,14,3,4,0
1,14,3,5,0
1,14,3,6,3
1,14,3,7,19
1,14,3,8,11
1,14,3,9,13
1,14,3,10,27
1,14,3,11,79
1,14,3,12,91
1,14,3,13,74
1,14,3,14,114
1,14,3,15,155
1,14,3,16,156
1,14,3,17,164
1,14,3,18,163
1,14,3,19,177
1,14,3,20,178
1,14,3,21,189
1,14,3,22,186
1,14,3,23,180
1,14,3,24,189
1,14,3,25,183
1,14,3,26,189
1,14,3,27,191
1,14,3,28,189
1,14,3,29,191
1,14,3,30,193
1,14,5,1,0
1,14,5,2,0
1,14,5,3,1
1,14,5,4,0
1,14,5,5,0
1,14,5,6,0
1,14,5,7,12
1,14,5,8,23
1,14,5,9,15
1,14,5,10,24
1,14,5,11,85
1,14,5,12,79
1,14,5,13,79
1,14,5,14,104
1,14,5,15,150
1,14,5,16,158
1,14,5,17,153
1,14,5,18,168
1,14,5,19,186
1,14,5,20,184
1,14,5,21,183
1,14,5,22,178
1,14,5,23,187
1,14,5,24,186
1,14,5,25,185
1,14,5,26,183
1,14,5,27,191
1,14,5,28,194
1,14,5,29,191
1,14,5,30,190
1,14,8,1,1
1,14,8,2,0
1,14,8,3,0
1,14,8,4,0
1,14,8,5,0
1,14,8,6,1
1,14,8,7,19
1,14,8,8,15
1,14,8,9,12
1,14,8,10,31
1,14,8,11,79
1,14,8,12,87
1,14,8,13,80
1,14,8,14,98
1,14,8,15,145
1,14,8,16,154
1,14,8,17,153
1,14,8,18,169
1,14,8,19,186
1,14,8,20,190
1,14,8,21,189
1,14,8,22,188
1,14,8,23,184
1,14,8,24,185
1,14,8,25,184
1,14,8,26,190
1,14,8,27,187
1,14,8,28,193
1,14,8,29,187
1,14,8,30,196
1,14,10,1,0
1,14,10,2,0
1,14,10,3,0
1,14,10,4,0
1,14,10,5,1
1,14,10,6,1
1,14,10,7,14
1,14,10,8,16
1,14,10,9,22
1,14,10,10,27
1,14,10,11,84
1,14,10,12,78
1,14,10,13,88
1,14,10,14,108
1,14,10,15,149
1,14,10,16,166
1,14,10,17,168
1,14,10,18,165
1,14,10,19,188
1,14,10,20,186
1,14,10,21,183
1,14,10,22,185
1,14,10,23,183
1,14,10,24,191
1,14,10,25,180
1,14,10,26,186
1,14,10,27,187
1,14,10,28,195
1,14,10,29,189
1,14,10,30,194
1,14,12,1,0
1,14,12,2,0
1,14,12,3,0
1,14,12,4,0
1,14,12,5,0
1,14,12,6,1
1,14,12,7,22
1,14,12,8,12
1,14,12,9,17
1,14,12,10,23
1,14,12,11,83
1,14,12,12,81
1,14,12,13,82
1,14,12,14,99
1,14,12,15,153
1,14,12,16,153
1,14,12,17,153
1,14,12,18,166
1,14,12,19,190
1,14,12,20,181
1,14,12,21,184
1,14,12,22,190
1,14,12,23,190
1,14,12,24,193
1,14,12,25,186
1,14,12,26,189
1,14,12,27,186
1,14,12,28,191
1,14,12,29,196
1,14,12,30,191
1,14,14,1,0
1,14,14,2,0
1,14,14,3,0
1,14,14,4,0
1,14,14,5,1
1,14,14,6,0
1,14,14,7,18
1,14,14,8,12
1,14,14,9,27
1,14,14,10,44
1,14,14,11,88
1,14,14,12,80
1,14,14,13,96
1,14,14,14,131
1,14,14,15,160
1,14,14,16,157
1,14,14,17,164
1,14,14,18,179
1,14,14,19,180
1,14,14,20,186
1,14,14,21,183
1,14,14,22,181
1,14,14,23,192
1,14,14,24,186
1,14,14,25,185
1,14,14,26,190
1,14,14,27,192
1,14,14,28,193
1,14,14,29,190
1,14,14,30,194
