Type,A,B,HP,Win
1,6,10,3,0
1,6,10,4,0
1,6,10,5,0
1,6,10,6,0
1,6,10,7,7
1,6,10,8,5
1,6,10,9,4
1,6,10,10,7
1,6,10,11,32
1,6,10,12,32
1,6,10,13,25
1,6,10,14,37
1,6,10,15,58
1,6,10,16,64
1,6,10,17,61
1,6,10,18,76
1,6,10,19,86
1,6,10,20,80
1,6,10,21,81
1,6,10,22,84
1,6,10,23,89
1,6,10,24,88
1,6,10,25,93
1,6,10,26,89
1,6,10,27,93
1,6,10,28,93
1,6,10,29,92
1,6,10,30,94
1,6,12,1,0
1,6,12,2,0
1,6,12,3,0
1,6,12,4,0
1,6,12,5,1
1,6,12,6,2
1,6,12,7,11
1,6,12,8,13
1,6,12,9,6
1,6,12,10,13
1,6,12,11,29
1,6,12,12,27
1,6,12,13,34
1,6,12,14,41
1,6,12,15,55
1,6,12,16,69
1,6,12,17,69
1,6,12,18,75
1,6,12,19,86
1,6,12,20,84
1,6,12,21,88
1,6,12,22,89
1,6,12,23,92
1,6,12,24,79
1,6,12,25,89
1,6,12,26,91
1,6,12,27,93
1,6,12,28,92
1,6,12,29,87
1,6,12,30,89
1,6,14,1,0
1,6,14,2,0
1,6,14,3,0
1,6,14,4,0
1,6,14,5,0
1,6,14,6,1
1,6,14,7,5
1,6,14,8,8
1,6,14,9,10
1,6,14,10,16
1,6,14,11,30
1,6,14,12,32
1,6,14,13,38
1,6,14,14,54
1,6,14,15,61
1,6,14,16,76
1,6,14,17,71
1,6,14,18,90
1,6,14,19,86
1,6,14,20,90
1,6,14,21,85
1,6,14,22,88
1,6,14,23,88
1,6,14,24,88
1,6,14,25,86
1,6,14,26,92
1,6,14,27,95
1,6,14,28,94
1,6,14,29,92
1,6,14,30,94
1,8,0,1,0
1,8,0,2,1
1,8,0,3,0
1,8,0,4,0
1,8,0,5,0
1,8,0,6,3
1,8,0,7,8
1,8,0,8,9
1,8,0,9,2
1,8,0,10,9
1,8,0,11,12
1,8,0,12,22
1,8,0,13,34
1,8,0,14,29
1,8,0,15,33
1,8,0,16,41
1,8,0,17,71
1,8,0,18,71
1,8,0,19,71
1,8,0,20,72
1,8,0,21,85
1,8,0,22,82
1,8,0,23,87
1,8,0,24,92
1,8,0,25,85
1,8,0,26,89
1,8,0,27,89
1,8,0,28,90
1,8,0,29,89
1,8,0,30,92
1,8,1,1,0
1,8,1,2,0
1,8,1,3,0
1,8,1,4,0
1,8,1,5,0
1,8,1,6,0
1,8,1,7,3
1,8,1,8,8
1,8,1,9,8
1,8,1,10,4
1,8,1,11,12
1,8,1,12,25
1,8,1,13,38
1,8,1,14,35
1,8,1,15,25
1,8,1,16,50
1,8,1,17,65
1,8,1,18,67
1,8,1,19,70
1,8,1,20,64
1,8,1,21,79
1,8,1,22,89
1,8,1,23,84
1,8,1,24,90
1,8,1,25,87
1,8,1,26,86
1,8,1,27,89
1,8,1,28,86
1,8,1,29,95
1,8,1,30,90
1,8,3,1,0
1,8,3,2,0
1,8,3,3,0
1,8,3,4,1
1,8,3,5,0
1,8,3,6,0
1,8,3,7,7
1,8,3,8,6
1,8,3,9,13
1,8,3,10,5
1,8,3,11,33
1,8,3,12,31
1,8,3,13,32
1,8,3,14,51
1,8,3,15,61
1,8,3,16,68
1,8,3,17,66
1,8,3,18,76
1,8,3,19,77
1,8,3,20,82
1,8,3,21,86
1,8,3,22,80
1,8,3,23,89
1,8,3,24,87
1,8,3,25,87
1,8,3,26,90
1,8,3,27,94
1,8,3,28,96
1,8,3,29,94
1,8,3,30,93
1,8,5,1,0
1,8,5,2,0
1,8,5,3,0
1,8,5,4,0
1,8,5,5,0
1,8,5,6,1
1,8,5,7,6
1,8,5,8,5
1,8,5,9,4
1,8,5,10,13
1,8,5,11,32
1,8,5,12,39
1,8,5,13,30
1,8,5,14,36
1,8,5,15,55
1,8,5,16,71
1,8,5,17,67
1,8,5,18,79
1,8,5,19,89
1,8,5,20,91
1,8,5,21,87
1,8,5,22,87
1,8,5,23,86
1,8,5,24,91
1,8,5,25,90
1,8,5,26,91
1,8,5,27,92
1,8,5,28,89
1,8,5,29,90
1,8,5,30,95
1,8,8,1,0
1,8,8,2,0
1,8,8,3,0
1,8,8,4,0
1,8,8,5,0
1,8,8,6,0
1,8,8,7,6
1,8,8,8,3
1,8,8,9,8
1,8,8,10,5
1,8,8,11,39
1,8,8,12,30
1,8,8,13,26
1,8,8,14,45
1,8,8,15,78
1,8,8,16,67
1,8,8,17,63
1,8,8,18,73
1,8,8,19,86
1,8,8,20,84
1,8,8,21,89
1,8,8,22,88
1,8,8,23,87
1,8,8,24,89
1,8,8,25,89
1,8,8,26,91
1,8,8,27,88
1,8,8,28,88
1,8,8,29,95
1,8,8,30,96
1,8,10,1,0
1,8,10,2,0
1,8,10,3,0
1,8,10,4,0
1,8,10,5,1
1,8,10,6,0
1,8,10,7,3
1,8,10,8,5
1,8,10,9,7
1,8,10,10,13
1,8,10,11,36
1,8,10,12,34
1,8,10,13,33
1,8,10,14,41
1,8,10,15,65
1,8,10,16,70
1,8,10,17,74
1,8,10,18,90
1,8,10,19,86
1,8,10,20,88
1,8,10,21,90
1,8,10,22,84
1,8,10,23,86
1,8,10,24,91
1,8,10,25,88
1,8,10,26,89
1,8,10,27,93
1,8,10,28,98
1,8,10,29,90
1,8,10,30,89
1,8,12,1,0
1,8,12,2,0
1,8,12,3,0
1,8,12,4,0
1,8,12,5,0
1,8,12,6,0
1,8,12,7,6
1,8,12,8,7
1,8,12,9,2
1,8,12,10,8
1,8,12,11,26
1,8,12,12,32
1,8,12,13,31
1,8,12,14,37
1,8,12,15,67
1,8,12,16,71
1,8,12,17,68
1,8,12,18,77
1,8,12,19,92
1,8,12,20,87
1,8,12,21,86
1,8,12,22,90
1,8,12,23,92
1,8,12,24,91
1,8,12,25,87
1,8,12,26,91
1,8,12,27,92
1,8,12,28,92
1,8,12,29,91
1,8,12,30,91
1,8,14,1,0
1,8,14,2,0
1,8,14,3,0
1,8,14,4,0
1,8,14,5,0
1,8,14,6,0
1,8,14,7,8
1,8,14,8,5
1,8,14,9,13
1,8,14,10,14
1,8,14,11,27
1,8,14,12,34
1,8,14,13,41
1,8,14,14,67
1,8,14,15,69
1,8,14,16,74
1,8,14,17,70
1,8,14,18,87
1,8,14,19,83
1,8,14,20,86
1,8,14,21,87
1,8,14,22,88
1,8,14,23,83
1,8,14,24,86
1,8,14,25,91
1,8,14,26,90
1,8,14,27,95
1,8,14,28,93
1,8,14,29,93
1,8,14,30,92
1,10,0,1,0
1,10,0,2,0
1,10,0,3,0
1,10,0,4,0
1,10,0,5,0
1,10,0,6,0
1,10,0,7,4
1,10,0,8,7
1,10,0,9,5
1,10,0,10,9
1,10,0,11,22
1,10,0,12,38
1,10,0,13,47
1,10,0,14,41
1,10,0,15,37
1,10,0,16,53
1,10,0,17,74
1,10,0,18,77
1,10,0,19,84
1,10,0,20,81
1,10,0,21,82
1,10,0,22,89
1,10,0,23,92
1,10,0,24,94
1,10,0,25,90
1,10,0,26,94
1,10,0,27,94
1,10,0,28,95
1,10,0,29,95
1,10,0,30,92
1,10,1,1,0
1,10,1,2,0
1,10,1,3,0
1,10,1,4,0
1,10,1,5,0
1,10,1,6,1
1,10,1,7,8
1,10,1,8,7
1,10,1,9,7
1,10,1,10,3
1,10,1,11,15
1,10,1,12,36
1,10,1,13,41
1,10,1,14,35
1,10,1,15,43
1,10,1,16,50
1,10,1,17,72
1,10,1,18,75
1,10,1,19,76
1,10,1,20,83
1,10,1,21,83
1,10,1,22,88
1,10,1,23,92
1,10,1,24,88
1,10,1,25,90
1,10,1,26,94
1,10,1,27,96
1,10,1,28,93
1,10,1,29,91
1,10,1,30,95
1,10,3,1,0
1,10,3,2,0
1,10,3,3,0
1,10,3,4,0
1,10,3,5,0
1,10,3,6,2
1,10,3,7,7
1,10,3,8,11
1,10,3,9,7
1,10,3,10,16
1,10,3,11,42
1,10,3,12,54
1,10,3,13,33
1,10,3,14,54
1,10,3,15,77
1,10,3,16,82
1,10,3,17,84
1,10,3,18,85
1,10,3,19,89
1,10,3,20,91
1,10,3,21,86
1,10,3,22,90
1,10,3,23,88
1,10,3,24,89
1,10,3,25,94
1,10,3,26,91
1,10,3,27,93
1,10,3,28,95
1,10,3,29,97
1,10,3,30,93
1,10,5,1,0
1,10,5,2,0
1,10,5,3,0
1,10,5,4,0
1,10,5,5,0
1,10,5,6,0
1,10,5,7,10
1,10,5,8,6
1,10,5,9,9
1,10,5,10,19
1,10,5,11,45
1,10,5,12,45
1,10,5,13,43
1,10,5,14,47
1,10,5,15,75
1,10,5,16,82
1,10,5,17,79
1,10,5,18,81
1,10,5,19,95
1,10,5,20,88
1,10,5,21,95
1,10,5,22,92
1,10,5,23,90
1,10,5,24,93
1,10,5,25,97
1,10,5,26,96
1,10,5,27,93
1,10,5,28,95
1,10,5,29,95
1,10,5,30,90
1,10,8,1,0
1,10,8,2,0
1,10,8,3,0
1,10,8,4,0
1,10,8,5,1
1,10,8,6,1
1,10,8,7,11
1,10,8,8,10
1,10,8,9,10
1,10,8,10,14
1,10,8,11,44
1,10,8,12,50
1,10,8,13,40
1,10,8,14,49
1,10,8,15,74
1,10,8,16,79
1,10,8,17,78
1,10,8,18,83
1,10,8,19,89
1,10,8,20,89
1,10,8,21,87
1,10,8,22,89
1,10,8,23,92
1,10,8,24,97
1,10,8,25,96
1,10,8,26,96
1,10,8,27,89
1,10,8,28,97
1,10,8,29,99
1,10,8,30,96
1,10,10,1,0
1,10,10,2,0
1,10,10,3,0
1,10,10,4,0
1,10,10,5,0
1,10,10,6,1
1,10,10,7,6
1,10,10,8,8
1,10,10,9,11
1,10,10,10,9
1,10,10,11,35
1,10,10,12,35
1,10,10,13,50
1,10,10,14,48
1,10,10,15,82
1,10,10,16,73
1,10,10,17,86
1,10,10,18,83
1,10,10,19,87
1,10,10,20,86
1,10,10,21,89
1,10,10,22,89
1,10,10,23,92
1,10,10,24,93
1,10,10,25,89
1,10,10,26,91
1,10,10,27,95
1,10,10,28,95
1,10,10,29,96
1,10,10,30,94
1,10,12,1,0
1,10,12,2,0
1,10,12,3,0
1,10,12,4,0
1,10,12,5,1
1,10,12,6,0
1,10,12,7,3
1,10,12,8,7
1,10,12,9,10
1,10,12,10,5
1,10,12,11,44
1,10,12,12,45
1,10,12,13,41
1,10,12,14,60
1,10,12,15,76
1,10,12,16,74
1,10,12,17,77
1,10,12,18,78
1,10,12,19,91
1,10,12,20,95
1,10,12,21,90
1,10,12,22,93
1,10,12,23,86
1,10,12,24,96
1,10,12,25,97
1,10,12,26,92
1,10,12,27,96
1,10,12,28,93
1,10,12,29,97
1,10,12,30,91
1,10,14,1,0
1,10,14,2,0
1,10,14,3,0
1,10,14,4,0
1,10,14,5,0
1,10,14,6,1
1,10,14,7,12
1,10,14,8,3
1,10,14,9,9
1,10,14,10,18
1,10,14,11,52
1,10,14,12,38
1,10,14,13,43
1,10,14,14,60
1,10,14,15,76
1,10,14,16,79
1,10,14,17,82
1,10,14,18,90
1,10,14,19,94
1,10,14,20,91
1,10,14,21,91
1,10,14,22,91
1,10,14,23,89
1,10,14,24,94
1,10,14,25,93
1,10,14,26,91
1,10,14,27,94
1,10,14,28,94
1,10,14,29,96
1,10,14,30,97
1,12,0,1,0
1,12,0,2,0
1,12,0,3,0
1,12,0,4,1
1,12,0,5,0
1,12,0,6,2
1,12,0,7,6
1,12,0,8,9
1,12,0,9,5
1,12,0,10,16
1,12,0,11,12
1,12,0,12,39
1,12,0,13,39
1,12,0,14,42
1,12,0,15,33
1,12,0,16,52
1,12,0,17,77
1,12,0,18,73
1,12,0,19,73
1,12,0,20,77
1,12,0,21,82
1,12,0,22,84
1,12,0,23,89
1,12,0,24,91
1,12,0,25,88
1,12,0,26,95
1,12,0,27,90
1,12,0,28,94
1,12,0,29,93
1,12,0,30,93
1,12,1,1,0
1,12,1,2,0
1,12,1,3,0
1,12,1,4,0
1,12,1,5,0
1,12,1,6,2
1,12,1,7,8
1,12,1,8,8
1,12,1,9,12
1,12,1,10,11
1,12,1,11,12
1,12,1,12,41
1,12,1,13,43
1,12,1,14,46
1,12,1,15,39
1,12,1,16,47
1,12,1,17,80
1,12,1,18,70
1,12,1,19,74
1,12,1,20,75
1,12,1,21,78
1,12,1,22,91
1,12,1,23,91
1,12,1,24,91
1,12,1,25,91
1,12,1,26,94
1,12,1,27,92
1,12,1,28,93
1,12,1,29,96
1,12,1,30,91
1,12,3,1,0
1,12,3,2,0
1,12,3,3,0
1,12,3,4,0
1,12,3,5,0
1,12,3,6,0
1,12,3,7,11
1,12,3,8,9
1,12,3,9,10
1,12,3,10,11
1,12,3,11,42
1,12,3,12,33
1,12,3,13,40
1,12,3,14,51
1,12,3,15,67
1,12,3,16,81
1,12,3,17,72
1,12,3,18,85
1,12,3,19,93
1,12,3,20,92
1,12,3,21,95
1,12,3,22,96
1,12,3,23,95
1,12,3,24,88
1,12,3,25,93
1,12,3,26,95
1,12,3,27,89
1,12,3,28,90
1,12,3,29,94
1,12,3,30,93
1,12,5,1,1
1,12,5,2,0
1,12,5,3,0
1,12,5,4,0
1,12,5,5,0
1,12,5,6,1
1,12,5,7,7
1,12,5,8,11
1,12,5,9,3
1,12,5,10,14
1,12,5,11,35
1,12,5,12,39
1,12,5,13,42
1,12,5,14,52
1,12,5,15,83
1,12,5,16,84
1,12,5,17,81
1,12,5,18,85
1,12,5,19,87
1,12,5,20,93
1,12,5,21,91
1,12,5,22,94
1,12,5,23,91
1,12,5,24,92
1,12,5,25,93
1,12,5,26,95
1,12,5,27,95
1,12,5,28,99
1,12,5,29,93
1,12,5,30,97
1,12,8,1,0
1,12,8,2,0
1,12,8,3,0
1,12,8,4,0
1,12,8,5,0
1,12,8,6,1
1,12,8,7,10
1,12,8,8,7
1,12,8,9,12
1,12,8,10,13
1,12,8,11,34
1,12,8,12,35
1,12,8,13,42
1,12,8,14,50
1,12,8,15,76
1,12,8,16,80
1,12,8,17,77
1,12,8,18,74
1,12,8,19,92
1,12,8,20,87
1,12,8,21,97
1,12,8,22,95
1,12,8,23,89
1,12,8,24,91
1,12,8,25,93
1,12,8,26,90
1,12,8,27,96
1,12,8,28,98
1,12,8,29,98
1,12,8,30,94
1,12,10,1,0
1,12,10,2,0
1,12,10,3,0
1,12,10,4,0
1,12,10,5,0
1,12,10,6,0
1,12,10,7,3
1,12,10,8,6
1,12,10,9,6
1,12,10,10,14
1,12,10,11,38
1,12,10,12,37
1,12,10,13,42
1,12,10,14,42
1,12,10,15,82
1,12,10,16,75
1,12,10,17,75
1,12,10,18,84
1,12,10,19,92
1,12,10,20,96
1,12,10,21,98
1,12,10,22,91
1,12,10,23,88
1,12,10,24,92
1,12,10,25,90
1,12,10,26,87
1,12,10,27,94
1,12,10,28,95
1,12,10,29,94
1,12,10,30,99
1,12,12,1,0
1,12,12,2,0
1,12,12,3,0
1,12,12,4,0
1,12,12,5,0
1,12,12,6,1
1,12,12,7,8
1,12,12,8,9
1,12,12,9,8
1,12,12,10,11
1,12,12,11,31
1,12,12,12,36
1,12,12,13,39
1,12,12,14,51
1,12,12,15,68
1,12,12,16,69
1,12,12,17,74
1,12,12,18,84
1,12,12,19,90
1,12,12,20,91
1,12,12,21,96
1,12,12,22,89
1,12,12,23,90
1,12,12,24,88
1,12,12,25,92
1,12,12,26,87
1,12,12,27,94
1,12,12,28,91
1,12,12,29,93
1,12,12,30,90
1,12,14,1,0
1,12,14,2,0
1,12,14,3,0
1,12,14,4,0
1,12,14,5,0
1,12,14,6,0
1,12,14,7,6
1,12,14,8,5
1,12,14,9,10
1,12,14,10,17
1,12,14,11,46
1,12,14,12,49
1,12,14,13,42
1,12,14,14,63
1,12,14,15,74
1,12,14,16,79
1,12,14,17,72
1,12,14,18,90
1,12,14,19,94
1,12,14,20,89
1,12,14,21,94
1,12,14,22,93
1,12,14,23,87
1,12,14,24,92
1,12,14,25,95
1,12,14,26,92
1,12,14,27,97
1,12,14,28,93
1,12,14,29,98
1,12,14,30,99
1,14,0,1,0
1,14,0,2,1
1,14,0,3,0
1,14,0,4,0
1,14,0,5,0
1,14,0,6,0
1,14,0,7,7
1,14,0,8,5
1,14,0,9,9
1,14,0,10,13
1,14,0,11,14
1,14,0,12,42
1,14,0,13,40
1,14,0,14,38
1,14,0,15,40
1,14,0,16,65
1,14,0,17,80
1,14,0,18,81
1,14,0,19,80
1,14,0,20,79
1,14,0,21,80
1,14,0,22,88
1,14,0,23,90
1,14,0,24,87
1,14,0,25,88
1,14,0,26,89
1,14,0,27,92
1,14,0,28,95
1,14,0,29,95
1,14,0,30,95
1,14,1,1,0
1,14,1,2,0
1,14,1,3,0
1,14,1,4,0
1,14,1,5,0
1,14,1,6,0
1,14,1,7,8
1,14,1,8,13
1,14,1,9,7
1,14,1,10,7
1,14,1,11,19
1,14,1,12,38
1,14,1,13,46
1,14,1,14,35
1,14,1,15,44
1,14,1,16,56
1,14,1,17,69
1,14,1,18,80
1,14,1,19,79
1,14,1,20,76
1,14,1,21,89
1,14,1,22,93
1,14,1,23,89
1,14,1,24,93
1,14,1,25,91
1,14,1,26,94
1,14,1,27,95
1,14,1,28,95
1,14,1,29,94
1,14,1,30,95
1,14,3,1,0
1,14,3,2,0
1,14,3,3,0
1,14,3,4,0
1,14,3,5,0
1,14,3,6,0
1,14,3,7,10
1,14,3,8,8
1,14,3,9,10
1,14,3,10,15
1,14,3,11,44
1,14,3,12,42
1,14,3,13,40
1,14,3,14,50
1,14,3,15,81
1,14,3,16,77
1,14,3,17,71
1,14,3,18,87
1,14,3,19,91
1,14,3,20,90
1,14,3,21,98
1,14,3,22,93
1,14,3,23,96
1,14,3,24,94
1,14,3,25,92
1,14,3,26,95
1,14,3,27,95
1,14,3,28,94
1,14,3,29,98
1,14,3,30,95
1,14,5,1,0
1,14,5,2,0
1,14,5,3,0
1,14,5,4,0
1,14,5,5,0
1,14,5,6,1
1,14,5,7,14
1,14,5,8,5
1,14,5,9,14
1,14,5,10,8
1,14,5,11,35
1,14,5,12,36
1,14,5,13,46
1,14,5,14,57
1,14,5,15,78
1,14,5,16,91
1,14,5,17,74
1,14,5,18,83
1,14,5,19,91
1,14,5,20,85
1,14,5,21,86
1,14,5,22,90
1,14,5,23,93
1,14,5,24,91
1,14,5,25,90
1,14,5,26,97
1,14,5,27,96
1,14,5,28,93
1,14,5,29,93
1,14,5,30,95
1,14,8,1,0
1,14,8,2,0
1,14,8,3,0
1,14,8,4,0
1,14,8,5,0
1,14,8,6,1
1,14,8,7,9
1,14,8,8,8
1,14,8,9,9
1,14,8,10,9
1,14,8,11,41
1,14,8,12,37
1,14,8,13,30
1,14,8,14,52
1,14,8,15,79
1,14,8,16,71
1,14,8,17,81
1,14,8,18,77
1,14,8,19,92
1,14,8,20,94
1,14,8,21,89
1,14,8,22,93
1,14,8,23,94
1,14,8,24,92
1,14,8,25,92
1,14,8,26,93
1,14,8,27,96
1,14,8,28,97
1,14,8,29,97
1,14,8,30,98
1,14,10,1,0
1,14,10,2,0
1,14,10,3,0
1,14,10,4,0
1,14,10,5,0
1,14,10,6,0
1,14,10,7,8
1,14,10,8,8
1,14,10,9,4
1,14,10,10,11
1,14,10,11,38
1,14,10,12,31
1,14,10,13,42
1,14,10,14,57
1,14,10,15,76
1,14,10,16,81
1,14,10,17,88
1,14,10,18,81
1,14,10,19,94
1,14,10,20,93
1,14,10,21,93
1,14,10,22,90
1,14,10,23,96
1,14,10,24,91
1,14,10,25,90
1,14,10,26,89
1,14,10,27,89
1,14,10,28,96
1,14,10,29,96
1,14,10,30,95
1,14,12,1,0
1,14,12,2,0
1,14,12,3,0
1,14,12,4,0
1,14,12,5,0
1,14,12,6,2
1,14,12,7,11
1,14,12,8,12
1,14,12,9,9
1,14,12,10,15
1,14,12,11,44
1,14,12,12,39
1,14,12,13,46
1,14,12,14,51
1,14,12,15,82
1,14,12,16,80
1,14,12,17,78
1,14,12,18,87
1,14,12,19,95
1,14,12,20,90
1,14,12,21,90
1,14,12,22,96
1,14,12,23,92
1,14,12,24,95
1,14,12,25,95
1,14,12,26,96
1,14,12,27,95
1,14,12,28,93
1,14,12,29,97
1,14,12,30,99
1,14,14,1,0
1,14,14,2,0
1,14,14,3,0
1,14,14,4,0
1,14,14,5,0
1,14,14,6,1
1,14,14,7,8
1,14,14,8,6
1,14,14,9,10
1,14,14,10,14
1,14,14,11,39
1,14,14,12,42
1,14,14,13,54
1,14,14,14,70
1,14,14,15,78
1,14,14,16,82
1,14,14,17,86
1,14,14,18,93
1,14,14,19,90
1,14,14,20,98
1,14,14,21,90
1,14,14,22,93
1,14,14,23,94
1,14,14,24,93
1,14,14,25,95
1,14,14,26,95
1,14,14,27,94
1,14,14,28,94
1,14,14,29,96
1,14,14,30,96
